MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1372.5010000,-0.0032984,-0.1397189,-0.0822184
MsgID.LOCAL_VELOCITY,1372.5010000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932810,0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1372.7510000,-0.1335412,-0.0465764,-0.0705757
MsgID.LOCAL_VELOCITY,1372.7510000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932807,0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1373.0010000,0.1058020,0.1454724,-0.0763832
MsgID.LOCAL_VELOCITY,1373.0010000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932828,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1373.2520000,0.0383006,0.0058052,-0.0991368
MsgID.LOCAL_VELOCITY,1373.2520000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932813,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1373.5020000,-0.1175923,0.1437547,-0.1327005
MsgID.LOCAL_VELOCITY,1373.5020000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932807,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1373.7520000,-0.0085889,0.1156184,-0.1664086
MsgID.LOCAL_VELOCITY,1373.7520000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932817,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1374.0020000,0.0202368,-0.0062812,-0.1971641
MsgID.LOCAL_VELOCITY,1374.0020000,-0.0000128,0.0000062,-0.0000101
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932818,0.2010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1374.2520000,0.0620234,-0.0678520,-0.2107118
MsgID.LOCAL_VELOCITY,1374.2520000,0.0000022,-0.0000073,-0.0000134
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932821,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1374.5020000,-0.0099406,0.1023005,-0.2072307
MsgID.LOCAL_VELOCITY,1374.5020000,-0.0000074,0.0000033,0.0000075
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932812,0.2010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1374.7520000,-0.0959391,0.1783895,-0.1854910
MsgID.LOCAL_VELOCITY,1374.7520000,0.0000110,-0.0000110,-0.0000091
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932804,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1375.0030000,-0.1093203,0.1401018,-0.1477990
MsgID.LOCAL_VELOCITY,1375.0030000,0.0000888,-0.0002602,-0.0456869
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932808,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,1375.2530000,0.0261287,-0.0680693,-0.1240449
MsgID.LOCAL_VELOCITY,1375.2530000,0.0060597,-0.0024233,-0.1236029
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932816,0.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,1375.5030000,-0.0981510,-0.1414264,-0.1222683
MsgID.LOCAL_VELOCITY,1375.5030000,0.0084710,0.0123422,-0.2378129
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932806,0.1280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.2500000
MsgID.LOCAL_POSITION,1375.7530000,0.0367290,-0.0997549,-0.1404600
MsgID.LOCAL_VELOCITY,1375.7530000,0.0110480,0.0244955,-0.2132183
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932824,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0200000,-0.1900000
MsgID.LOCAL_POSITION,1376.0030000,0.1508676,0.0179124,-0.1482534
MsgID.LOCAL_VELOCITY,1376.0030000,0.0060773,0.0221292,-0.1170807
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932826,0.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0900000
MsgID.LOCAL_POSITION,1376.2530000,0.0363992,-0.0724879,-0.1470720
MsgID.LOCAL_VELOCITY,1376.2530000,-0.0100071,0.0127054,-0.0966297
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932818,0.1500000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-0.1300000
MsgID.LOCAL_POSITION,1376.5030000,0.0136853,0.0096444,-0.1650463
MsgID.LOCAL_VELOCITY,1376.5030000,-0.0080352,0.0149149,-0.0537735
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932815,0.1640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0200000
MsgID.LOCAL_POSITION,1376.7540000,-0.0304814,0.0185540,-0.1589863
MsgID.LOCAL_VELOCITY,1376.7540000,-0.0002198,0.0143305,0.0288027
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932813,0.1590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0300000
MsgID.LOCAL_POSITION,1377.0040000,0.0320659,-0.1028800,-0.1606115
MsgID.LOCAL_VELOCITY,1377.0040000,0.0000265,0.0127987,0.0470431
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932820,0.1620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0100000
MsgID.LOCAL_POSITION,1377.2540000,0.0689954,0.1481319,-0.1721598
MsgID.LOCAL_VELOCITY,1377.2540000,-0.0028788,0.0200091,0.0893056
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7932821,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0900000
MsgID.LOCAL_POSITION,1377.5040000,0.0246671,0.0633195,-0.1712323
MsgID.LOCAL_VELOCITY,1377.5040000,-0.0078123,0.0066813,0.0957146
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932817,0.1700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1100000
MsgID.LOCAL_POSITION,1377.7540000,0.0440826,-0.0592114,-0.1668264
MsgID.LOCAL_VELOCITY,1377.7540000,-0.0066888,0.0042008,0.1310483
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932822,0.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,1378.0050000,0.1504731,0.1925559,-0.1755843
MsgID.LOCAL_VELOCITY,1378.0050000,-0.0082098,0.0147814,0.1024643
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932827,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,0.1400000
MsgID.LOCAL_POSITION,1378.2550000,-0.0155544,0.2136348,-0.1755962
MsgID.LOCAL_VELOCITY,1378.2550000,-0.0155819,0.0007230,0.1107574
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932807,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1100000
MsgID.LOCAL_POSITION,1378.5050000,-0.1266080,0.0474353,-0.1759562
MsgID.LOCAL_VELOCITY,1378.5050000,-0.0061250,-0.0108279,0.1201511
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932805,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0700000
MsgID.LOCAL_POSITION,1378.7550000,-0.1377968,0.1317406,-0.1926497
MsgID.LOCAL_VELOCITY,1378.7550000,0.0127713,-0.0067879,0.0862438
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932801,0.1930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1700000
MsgID.LOCAL_POSITION,1379.0050000,-0.1387281,0.2070535,-0.1801531
MsgID.LOCAL_VELOCITY,1379.0050000,-0.0059959,0.0060019,-0.0075454
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932808,0.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1379.2550000,0.0154832,0.2387288,-0.2065558
MsgID.LOCAL_VELOCITY,1379.2550000,-0.0000033,0.0000061,-0.0000028
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932817,0.2150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1379.5050000,-0.0453631,0.0610947,-0.2262779
MsgID.LOCAL_VELOCITY,1379.5050000,-0.0000061,0.0000064,-0.0000077
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932812,0.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1379.7560000,0.0885596,-0.0478906,-0.2355719
MsgID.LOCAL_VELOCITY,1379.7560000,0.0000229,-0.0000010,0.0000511
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932828,0.2350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1380.0060000,0.0977435,0.1749746,-0.2328553
MsgID.LOCAL_VELOCITY,1380.0060000,-0.0000092,-0.0000049,0.0000453
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932820,0.2300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1380.2560000,-0.0663955,-0.0258907,-0.2209410
MsgID.LOCAL_VELOCITY,1380.2560000,0.0000006,-0.0000085,0.0000124
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932807,0.2170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1380.5060000,-0.1111701,-0.0371080,-0.2026762
MsgID.LOCAL_VELOCITY,1380.5060000,0.0000077,0.0000022,-0.0000231
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932809,0.1970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1380.7560000,0.0827906,0.0897691,-0.1838530
MsgID.LOCAL_VELOCITY,1380.7560000,-0.0000030,0.0000043,-0.0000031
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932827,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1381.0060000,0.1125088,0.1096890,-0.1650010
MsgID.LOCAL_VELOCITY,1381.0060000,0.0000039,-0.0000087,-0.0000093
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932822,0.1600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1381.2570000,0.0163369,0.0780241,-0.1524372
MsgID.LOCAL_VELOCITY,1381.2570000,-0.0006516,0.0002338,-0.0150583
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932817,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1381.5070000,0.0368907,-0.1220963,-0.1468044
MsgID.LOCAL_VELOCITY,1381.5070000,0.0000221,0.0004436,-0.0236996
MsgID.GLOBAL_POSITION,0.0000000,-122.3957532,37.7932820,0.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1381.7570000,0.0403314,-0.0529922,-0.1576654
MsgID.LOCAL_VELOCITY,1381.7570000,-0.0035690,0.0137497,-0.0792641
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932817,0.1610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0300000
MsgID.LOCAL_POSITION,1382.0070000,-0.0652572,0.0533130,-0.1609671
MsgID.LOCAL_VELOCITY,1382.0070000,-0.0042406,0.0177222,0.0187426
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932809,0.1590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,1382.2570000,-0.0225910,0.0609705,-0.1559134
MsgID.LOCAL_VELOCITY,1382.2570000,0.0038153,0.0086444,0.0301179
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932815,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1382.5070000,0.0153474,0.0305991,-0.1515605
MsgID.LOCAL_VELOCITY,1382.5070000,0.0047237,0.0050238,-0.0853205
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932817,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,1382.7570000,0.0832821,-0.1076194,-0.1531501
MsgID.LOCAL_VELOCITY,1382.7570000,0.0007587,0.0076719,-0.1037798
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932826,0.1540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1100000
MsgID.LOCAL_POSITION,1383.0070000,0.1241633,-0.1050427,-0.1544332
MsgID.LOCAL_VELOCITY,1383.0070000,-0.0077760,0.0151839,-0.1009388
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932822,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-0.1200000
MsgID.LOCAL_POSITION,1383.2570000,-0.0956028,0.0153151,-0.1464158
MsgID.LOCAL_VELOCITY,1383.2570000,-0.0151089,0.0249472,-0.0749150
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932805,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0200000,-0.0800000
MsgID.LOCAL_POSITION,1383.5070000,0.0288322,0.0491738,-0.1395689
MsgID.LOCAL_VELOCITY,1383.5070000,0.0028803,0.0205904,-0.1557919
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932823,0.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1400000
MsgID.LOCAL_POSITION,1383.7570000,0.1479896,0.0649235,-0.1456122
MsgID.LOCAL_VELOCITY,1383.7570000,0.0058966,0.0080785,-0.1857996
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932824,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1300000
MsgID.LOCAL_POSITION,1384.0080000,-0.0136594,-0.0696525,-0.1433451
MsgID.LOCAL_VELOCITY,1384.0080000,-0.0110887,0.0033247,-0.1034545
MsgID.GLOBAL_POSITION,0.0000000,-122.3957525,37.7932813,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.1300000
MsgID.LOCAL_POSITION,1384.2580000,-0.0317361,0.0226932,-0.1538415
MsgID.LOCAL_VELOCITY,1384.2580000,-0.0053241,0.0087286,-0.1541160
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932811,0.1570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1100000
MsgID.LOCAL_POSITION,1384.5080000,-0.0966764,0.0797522,-0.1604116
MsgID.LOCAL_VELOCITY,1384.5080000,0.0082855,0.0111073,-0.0164642
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932806,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,1384.7580000,-0.0377444,0.0877408,-0.1564253
MsgID.LOCAL_VELOCITY,1384.7580000,0.0126147,0.0040038,-0.0195585
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932819,0.1590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1385.0080000,0.1590943,0.2248624,-0.1706129
MsgID.LOCAL_VELOCITY,1385.0080000,0.0099083,-0.0056827,-0.0108292
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932831,0.1730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1385.2580000,0.1744029,0.1280671,-0.1749417
MsgID.LOCAL_VELOCITY,1385.2580000,-0.0057896,-0.0170858,0.0998609
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932831,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,0.1300000
MsgID.LOCAL_POSITION,1385.5080000,0.0958873,0.0363215,-0.1668190
MsgID.LOCAL_VELOCITY,1385.5080000,-0.0181739,-0.0164667,0.0873635
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932818,0.1700000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,0.0200000
MsgID.LOCAL_POSITION,1385.7580000,-0.1097343,0.0890550,-0.1797594
MsgID.LOCAL_VELOCITY,1385.7580000,-0.0121131,-0.0096603,0.0724111
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932803,0.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,1386.0080000,-0.1535064,0.0776515,-0.1813081
MsgID.LOCAL_VELOCITY,1386.0080000,0.0081424,-0.0076163,0.1238406
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932802,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,1386.2590000,-0.1167062,0.1522297,-0.1709940
MsgID.LOCAL_VELOCITY,1386.2590000,0.0222688,-0.0069956,0.1304814
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7932812,0.1690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,1386.5090000,0.0389150,0.1989510,-0.1713794
MsgID.LOCAL_VELOCITY,1386.5090000,0.0214415,-0.0138541,0.0320015
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932819,0.1730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0500000
MsgID.LOCAL_POSITION,1386.7590000,0.0133942,0.0627814,-0.1711067
MsgID.LOCAL_VELOCITY,1386.7590000,0.0074305,-0.0222300,0.1051282
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932817,0.1690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,0.0800000
MsgID.LOCAL_POSITION,1387.0090000,0.0901765,0.0575143,-0.1697950
MsgID.LOCAL_VELOCITY,1387.0090000,0.0027741,-0.0105212,0.0580068
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932828,0.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,1387.2590000,0.1712080,0.1156184,-0.1608008
MsgID.LOCAL_VELOCITY,1387.2590000,-0.0035776,0.0001150,-0.0147681
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932828,0.1620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1387.5090000,0.0243696,0.2412433,-0.1599016
MsgID.LOCAL_VELOCITY,1387.5090000,-0.0168554,-0.0017807,0.0299335
MsgID.GLOBAL_POSITION,0.0000000,-122.3957489,37.7932816,0.1570000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,1387.7600000,0.1022449,0.1641817,-0.1615783
MsgID.LOCAL_VELOCITY,1387.7600000,-0.0090224,-0.0150364,-0.0613045
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932828,0.1650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0700000
MsgID.LOCAL_POSITION,1388.0100000,0.0659104,0.0961848,-0.1769032
MsgID.LOCAL_VELOCITY,1388.0100000,-0.0090495,-0.0152207,-0.0266434
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932815,0.1760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,0.0300000
MsgID.LOCAL_POSITION,1388.2600000,-0.1266080,0.1320718,-0.1587169
MsgID.LOCAL_VELOCITY,1388.2600000,-0.0104174,-0.0143951,0.1112757
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932804,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0600000
MsgID.LOCAL_POSITION,1388.5100000,-0.0542301,0.0607636,-0.1586360
MsgID.LOCAL_VELOCITY,1388.5100000,0.0107891,-0.0134948,-0.0910703
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932815,0.1640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.0500000
MsgID.LOCAL_POSITION,1388.7600000,0.0930352,0.0499809,-0.1684163
MsgID.LOCAL_VELOCITY,1388.7600000,0.0147487,-0.0103763,-0.0424822
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932829,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,1389.0100000,0.1324870,0.0500741,-0.1725563
MsgID.LOCAL_VELOCITY,1389.0100000,0.0027655,-0.0018645,0.0439779
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932821,0.1700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1389.2600000,-0.0329067,0.0501258,-0.1688724
MsgID.LOCAL_VELOCITY,1389.2600000,-0.0108382,-0.0000012,0.0316619
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932813,0.1700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1389.5110000,0.0030591,0.0245972,-0.1784258
MsgID.LOCAL_VELOCITY,1389.5110000,-0.0034685,0.0001249,0.0218901
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932816,0.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1389.7610000,0.0124047,-0.1023005,-0.1871789
MsgID.LOCAL_VELOCITY,1389.7610000,0.0052044,0.0042600,0.0674121
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7932817,0.1870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0700000
MsgID.LOCAL_POSITION,1390.0110000,0.0121525,0.0140423,-0.1892828
MsgID.LOCAL_VELOCITY,1390.0110000,0.0006884,0.0133911,0.1272198
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932816,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.1600000
MsgID.LOCAL_POSITION,1390.2610000,0.0122559,-0.0272360,-0.1797212
MsgID.LOCAL_VELOCITY,1390.2610000,0.0009908,0.0104242,0.1621889
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932817,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1390.5110000,0.0123659,-0.0177365,-0.1984577
MsgID.LOCAL_VELOCITY,1390.5110000,0.0000054,-0.0000002,-0.0000038
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932817,0.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1390.7610000,0.0036347,0.1939529,-0.2211350
MsgID.LOCAL_VELOCITY,1390.7610000,0.0000013,-0.0000118,0.0000058
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957517,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932815,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1391.0110000,-0.0154768,0.0933288,-0.2335566
